source,source_id,url,price,currency,property_type,land_area_m2,construction_area_m2,bedrooms,bathrooms,parking_spaces,age_years,price_per_construction_m2,price_per_land_m2,latitude,longitude,coordinate_quality,state,municipality,neighborhood,postal_code,street,inegi_cve_ageb,ageb_assignment_quality,population,occupied_housing,population_density,housing_density,car_ownership_ratio,internet_access_ratio,average_schooling,employment_ratio,establishments_500m,establishments_1km,retail_500m,retail_1km,restaurants_hotels_500m,restaurants_hotels_1km,health_500m,health_1km,education_500m,education_1km,financial_500m,financial_1km,professional_services_500m,professional_services_1km,training_readiness,market_segment,price_band,quality_flags
mercadolibre,MLM-5376528522,https://departamento.mercadolibre.com.mx/MLM-5376528522-departamento-santa-fe-lifestyle-xochitepec-morelos-_JM,2350000.0,MXN,departamento,96.0,96.0,5,2.0,2,,24479.17,,,,medium,Morelos,Xochitepec,Atlacholoaya,,,0473,approximate_coordinate,4533.0,1113.0,3774.8340204221518,926.8454146767824,0.31626235399820307,0.2407906558849955,7.74,0.9912971404890178,202,236,100,115,22,24,4,6,4,7,0,0,1,1,B,residential,2M-3M,"missing_coordinates,same_land_and_construction_area"
mercadolibre,MLM-5281776416,https://departamento.mercadolibre.com.mx/MLM-5281776416-venta-o-renta-de-departamento-club-de-golf-paraiso-country-clubclave-4973-_JM,5000000.0,MXN,departamento,135.0,135.0,0,3.0,3,,37037.04,,,,unusable,Morelos,Emiliano Zapata,Fraccionamiento Paraíso Country Club,,,,unusable,,,,,,,,,,,,,,,,,,,,,,,E,residential,5M-8M,"missing_coordinates,same_land_and_construction_area"
mercadolibre,MLM-2876268967,https://departamento.mercadolibre.com.mx/MLM-2876268967-departamento-en-venta-zona-sur-de-cuernavaca-_JM,3500000.0,MXN,departamento,149.0,149.0,0,3.0,3,,23489.93,,,,unusable,Morelos,Temixco,Junto al Río,,,,unusable,,,,,,,,,,,,,,,,,,,,,,,E,residential,3M-5M,"missing_coordinates,same_land_and_construction_area"
mercadolibre,MLM-4991664272,https://terreno.mercadolibre.com.mx/MLM-4991664272-rancho-en-venta-cuautla-66604-m2-_JM,36632000.0,MXN,terreno,66604.0,,,,,,,550.0,,,unusable,Morelos,Ayala,El Venadito,,,,unusable,,,,,,,,,,,,,,,,,,,,,,,E,land,>20M,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-2720564119,https://departamento.mercadolibre.com.mx/MLM-2720564119-departamento-en-venta-en-tetela-cuernavaca-_JM,2500000.0,MXN,departamento,225.0,150.0,3,2.0,2,,16666.67,,,,medium,Morelos,Cuernavaca,Tetela Del Monte,,,051A,approximate_coordinate,6076.0,1649.0,2685.5540217268144,728.8476928616716,0.4329896907216495,0.6300788356579745,10.09,0.9791542584871947,233,520,133,304,31,61,8,14,1,12,1,1,2,8,B,residential,2M-3M,missing_coordinates
mercadolibre,MLM-3015924229,https://departamento.mercadolibre.com.mx/MLM-3015924229-departamento-en-venta-apti-para-creditos-en-emiliano-zapata-_JM,1038000.0,MXN,departamento,42.0,10.0,2,2.0,1,,103800.0,,,,unusable,Morelos,Atlatlahucan,Colonia Emiliano Zapata,,,,unusable,,,,,,,,,,,,,,,,,,,,,,,E,residential,1M-2M,missing_coordinates
mercadolibre,MLM-4044905808,https://terreno.mercadolibre.com.mx/MLM-4044905808-terreno-en-cuautla-morelos-con-bardas-excelente-ubicacion-_JM,3700000.0,MXN,terreno,,,,,,,,,,,medium,Morelos,Cuautla,Miguel Hidalgo,,,0620,approximate_coordinate,3394.0,977.0,6289.341047804352,1810.4555697421483,0.3541453428863869,0.5721596724667349,9.92,0.9731653888280394,282,1297,97,523,47,200,14,83,15,43,1,18,4,21,D,land,3M-5M,"missing_construction_area,missing_coordinates,missing_land_area"
mercadolibre,MLM-3006163883,https://departamento.mercadolibre.com.mx/MLM-3006163883-departamento-en-oacalco-con-roofgarden-_JM,2250000.0,MXN,departamento,153.0,153.0,5,3.0,3,,14705.88,,,,medium,Morelos,Yautepec,Oacalco,,,0998,approximate_coordinate,1525.0,464.0,2251.084906966465,684.9202602179932,0.375,0.48060344827586204,10.06,0.9882198952879581,183,199,76,82,36,37,6,6,7,7,0,0,2,3,B,residential,2M-3M,"missing_coordinates,same_land_and_construction_area"
mercadolibre,MLM-2853171345,https://departamento.mercadolibre.com.mx/MLM-2853171345-departamento-jiutepec-_JM,1188000.0,MXN,departamento,60.0,60.0,2,2.0,1,,19800.0,,,,medium,Morelos,Jiutepec,Vista Hermosa,,,0692,approximate_coordinate,4084.0,1127.0,4417.972614073187,1219.161394725877,0.318544809228039,0.5048802129547472,8.73,0.9756769160165213,117,421,74,203,8,35,2,13,0,14,0,1,0,4,B,residential,1M-2M,"missing_coordinates,same_land_and_construction_area"
mercadolibre,MLM-5573130126,https://departamento.mercadolibre.com.mx/MLM-5573130126-venta-de-departamento-en-condominio-santa-fe-xochitepec-morelosclave-5997-_JM,1904050.0,MXN,departamento,88.0,,0,2.0,1,,,,,,unusable,Morelos,Xochitepec,Club de Golf Santa Fe,,,,unusable,,,,,,,,,,,,,,,,,,,,,,,E,residential,1M-2M,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-5824022714,https://departamento.mercadolibre.com.mx/MLM-5824022714-se-vende-departamento-en-condominio-ceiba-emiliano-zapata-morelos-_JM,1100000.0,MXN,departamento,74.0,74.0,4,2.0,2,,14864.86,,,,medium,Morelos,Emiliano Zapata,Emiliano Zapata,,,0038,approximate_coordinate,4664.0,1272.0,11925.068484559137,3252.2914048797647,0.2940251572327044,0.5345911949685535,9.3,0.9810126582278481,788,1784,414,892,76,207,33,62,17,30,6,12,13,23,B,residential,1M-2M,"missing_coordinates,same_land_and_construction_area"
mercadolibre,MLM-5759035700,https://departamento.mercadolibre.com.mx/MLM-5759035700-departamento-en-venta-149-m2-3-recamaras-3-banos-completos-_JM,3750000.0,MXN,departamento,149.0,149.0,3,3.0,3,,25167.79,,,,medium,Morelos,Temixco,Burgos,,,0918,approximate_coordinate,471.0,152.0,5847.590513522652,1887.1205054255693,0.39473684210526316,0.6578947368421053,11.27,1.0,33,199,14,105,1,20,1,4,4,8,0,0,1,3,B,residential,3M-5M,"missing_coordinates,same_land_and_construction_area"
mercadolibre,MLM-4048532224,https://terreno.mercadolibre.com.mx/MLM-4048532224-terreno-en-venta-en-fraccionamiento-isla-de-cuautla-1098-m2-morelos-_JM,770000.0,MXN,terreno,1098.0,,,,,,,701.28,,,unusable,Morelos,Ayala,,,,,unusable,,,,,,,,,,,,,,,,,,,,,,,E,land,<1M,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-2748679689,https://departamento.mercadolibre.com.mx/MLM-2748679689-departamento-en-venta-en-cuernavaca-seguridad-24hrs-_JM,2800000.0,MXN,departamento,2000.0,90.0,2,2.0,2,,31111.11,,,,medium,Morelos,Cuernavaca,Tlaltenango,,,012A,approximate_coordinate,4133.0,1476.0,2395.155084562358,855.371135933714,0.7018970189701897,0.8638211382113821,13.53,0.9696021457308895,170,592,44,169,21,79,15,31,19,42,2,10,5,27,B,residential,2M-3M,"missing_coordinates,suspicious_surface_pair"
mercadolibre,MLM-5107528548,https://departamento.mercadolibre.com.mx/MLM-5107528548-departamento-en-venta-para-estrenar-_JM,960480.0,MXN,departamento,48.0,48.0,2,2.0,1,,20010.0,,,,unusable,Morelos,Atlatlahucan,Colonia Emiliano Zapata,,,,unusable,,,,,,,,,,,,,,,,,,,,,,,E,residential,<1M,"missing_coordinates,same_land_and_construction_area"
mercadolibre,MLM-4819267738,https://terreno.mercadolibre.com.mx/MLM-4819267738-terreno-en-venta-en-el-polvorin-cuautla-morelos-_JM,1200000.0,MXN,terreno,900.0,,,,,,,1333.33,,,unusable,Morelos,Cuautla,Otra Colonia,,,,unusable,,,,,,,,,,,,,,,,,,,,,,,E,land,1M-2M,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-3009382263,https://departamento.mercadolibre.com.mx/MLM-3009382263-departamento-con-roff-en-oacalco-_JM,2250000.0,MXN,departamento,153.0,153.0,5,3.0,3,,14705.88,,,,medium,Morelos,Yautepec,Oacalco,,,0998,approximate_coordinate,1525.0,464.0,2251.084906966465,684.9202602179932,0.375,0.48060344827586204,10.06,0.9882198952879581,183,199,76,82,36,37,6,6,7,7,0,0,2,3,B,residential,2M-3M,"missing_coordinates,same_land_and_construction_area"
mercadolibre,MLM-3222293613,https://departamento.mercadolibre.com.mx/MLM-3222293613-departamento-en-campestre-jiutepec-morelos-_JM,800000.0,MXN,departamento,58.0,58.0,2,2.0,1,,13793.1,,,,low,Morelos,Jiutepec,Campestre,,,,unusable,,,,,,,,,,,,,,,,,,,,,,,E,residential,<1M,"missing_coordinates,same_land_and_construction_area"
mercadolibre,MLM-3308278815,https://departamento.mercadolibre.com.mx/MLM-3308278815-departamento-venta-blv-mar-mediterraneo-14-burdeos-xochitepec-mor-_JM,2420000.0,MXN,departamento,95.98,95.98,0,2.0,2,,25213.59,,,,medium,Morelos,Xochitepec,Real Del Puente,,,,unusable,,,,,,,,,46,365,21,140,5,65,3,18,0,5,0,0,0,7,D,residential,2M-3M,"missing_coordinates,same_land_and_construction_area"
mercadolibre,MLM-5281622380,https://departamento.mercadolibre.com.mx/MLM-5281622380-venta-de-departamento-paraiso-country-club-zapata-morelosclave-5142-_JM,4200000.0,MXN,departamento,135.0,135.0,10,3.0,3,,31111.11,,,,unusable,Morelos,Emiliano Zapata,Fraccionamiento Paraíso Country Club,,,,unusable,,,,,,,,,,,,,,,,,,,,,,,E,residential,3M-5M,"missing_coordinates,same_land_and_construction_area"
mercadolibre,MLM-2896969225,https://departamento.mercadolibre.com.mx/MLM-2896969225-departamento-en-planta-baja-en-fraccionamiento-junto-al-rio-_JM,3600000.0,MXN,departamento,145.0,,0,3.0,3,,,,,,unusable,Morelos,Temixco,Junto al Río,,,,unusable,,,,,,,,,,,,,,,,,,,,,,,E,residential,3M-5M,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-6013097444,https://terreno.mercadolibre.com.mx/MLM-6013097444-terreno-en-venta-en-islas-de-cuautla-_JM,511200.0,MXN,terreno,426.0,,,,,,,1200.0,,,unusable,Morelos,Ayala,Islas de Cuautla,,,,unusable,,,,,,,,,,,,,,,,,,,,,,,E,land,<1M,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-3006475005,https://departamento.mercadolibre.com.mx/MLM-3006475005-departamento-en-venta-in-rancho-cortes-morelos-_JM,4950000.0,MXN,departamento,150.0,150.0,3,3.0,3,,33000.0,,,,unusable,Morelos,Cuernavaca,Rancho Cortes,,,,unusable,,,,,,,,,,,,,,,,,,,,,,,E,residential,3M-5M,"missing_coordinates,same_land_and_construction_area"
mercadolibre,MLM-5439143118,https://departamento.mercadolibre.com.mx/MLM-5439143118-oprtunidad-de-inversin-departamento-en-venta-en-lomas-de-c-_JM,7500000.0,MXN,departamento,1109.0,302.0,3,2.0,2,,24834.44,,,,medium,Morelos,Atlatlahucan,Lomas De Cocoyoc,,,0138,approximate_coordinate,973.0,397.0,335.65998876705885,136.9547950056756,0.924433249370277,0.9420654911838791,14.18,0.972568578553616,46,49,16,16,15,15,1,1,0,1,0,0,0,0,B,residential,5M-8M,missing_coordinates
mercadolibre,MLM-4647992916,https://terreno.mercadolibre.com.mx/MLM-4647992916-terreno-en-venta-en-colonia-del-empleado-en-cuautla-morelos-_JM,2300000.0,MXN,terreno,1000.0,,,,,,,2300.0,,,unusable,Morelos,Cuautla,Empleado Municipal,,,,unusable,,,,,,,,,,,,,,,,,,,,,,,E,land,2M-3M,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-5811579362,https://departamento.mercadolibre.com.mx/MLM-5811579362-departamento-en-altos-de-oaxtepec-preventa-_JM,1799000.0,MXN,departamento,94.0,94.0,4,2.0,2,,19138.3,,,,medium,Morelos,Yautepec,Altos De Oaxtepec,,,0610,approximate_coordinate,122.0,44.0,220.311520394528,79.4566139127806,0.7954545454545454,0.7045454545454546,11.64,0.9245283018867925,0,3,0,0,0,0,0,1,0,1,0,0,0,0,B,residential,1M-2M,"missing_coordinates,same_land_and_construction_area"
mercadolibre,MLM-5264352732,https://departamento.mercadolibre.com.mx/MLM-5264352732-departamento-en-venta-en-dr-jose-g-parres-_JM,3000000.0,MXN,departamento,,160.0,0,3.0,3,,18750.0,,,,unusable,Morelos,Jiutepec,Pueblo José G Parres,,,,unusable,,,,,,,,,,,,,,,,,,,,,,,E,residential,3M-5M,"missing_coordinates,missing_land_area"
mercadolibre,MLM-5823148098,https://departamento.mercadolibre.com.mx/MLM-5823148098-departamento-en-venta-en-xochitepec-morelos-loft-en-zona-exclusiva-en-lujoso-condominio-_JM,2780000.0,MXN,departamento,199.16,89.55,1,1.0,1,,31044.11,,,,unusable,Morelos,Xochitepec,Otra Colonia,,,,unusable,,,,,,,,,,,,,,,,,,,,,,,E,residential,2M-3M,missing_coordinates
mercadolibre,MLM-5330777556,https://departamento.mercadolibre.com.mx/MLM-5330777556-departamento-en-venta-en-morelos-emiliano-zapata-_JM,1250000.0,MXN,departamento,50.0,50.0,3,2.0,1,,25000.0,,,,medium,Morelos,Emiliano Zapata,Modesto Rangel,,,0269,approximate_coordinate,3079.0,985.0,2243.575931821806,717.7402704918737,0.8395939086294416,0.8913705583756345,13.39,0.9699754901960784,62,319,23,144,10,36,1,4,0,5,0,1,0,1,B,residential,1M-2M,"missing_coordinates,same_land_and_construction_area"
mercadolibre,MLM-2904775199,https://departamento.mercadolibre.com.mx/MLM-2904775199-departamento-en-venta-149-m2-3-recamaras-3-banos-completos-_JM,3750000.0,MXN,departamento,149.0,149.0,3,3.0,3,,25167.79,,,,medium,Morelos,Temixco,Burgos,,,0918,approximate_coordinate,471.0,152.0,5847.590513522652,1887.1205054255693,0.39473684210526316,0.6578947368421053,11.27,1.0,33,199,14,105,1,20,1,4,4,8,0,0,1,3,B,residential,3M-5M,"missing_coordinates,same_land_and_construction_area"
mercadolibre,MLM-5996884654,https://terreno.mercadolibre.com.mx/MLM-5996884654-terreno-en-venta-en-morelos-cuahuixtla-ayala-_JM,1688225.0,MXN,terreno,964.0,,,,,,,1751.27,,,unusable,Morelos,Ayala,Cuahuixtla,,,,unusable,,,,,,,,,,,,,,,,,,,,,,,E,land,1M-2M,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-5633123440,https://departamento.mercadolibre.com.mx/MLM-5633123440-loft-en-venta-condominio-altea-jardines-de-reforma-ii-cuernavaca-_JM,2800000.0,MXN,departamento,50.0,50.0,2,1.0,1,,56000.0,,,,medium,Morelos,Cuernavaca,Jardines De Reforma,,,0721,approximate_coordinate,2498.0,796.0,1688.719393048735,538.1187497465145,0.8165829145728644,0.8932160804020101,13.3,0.9615082482325216,161,921,25,248,37,177,25,95,8,37,4,20,14,44,B,residential,2M-3M,"missing_coordinates,same_land_and_construction_area"
mercadolibre,MLM-5228900742,https://departamento.mercadolibre.com.mx/MLM-5228900742-departamento-en-paraiso-country-club-_JM,4250000.0,MXN,departamento,135.0,135.0,3,3.0,3,,31481.48,,,,unusable,Morelos,Atlatlahucan,Colonia Emiliano Zapata,,,,unusable,,,,,,,,,,,,,,,,,,,,,,,E,residential,3M-5M,"missing_coordinates,same_land_and_construction_area"
mercadolibre,MLM-4972242480,https://terreno.mercadolibre.com.mx/MLM-4972242480-terreno-planoescrituras-publicas-col-cuautlixco-_JM,1138500.0,MXN,terreno,195.0,,,,,,,5838.46,,,low,Morelos,Cuautla,Cuautlixco,,,,unusable,,,,,,,,,,,,,,,,,,,,,,,E,land,1M-2M,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-5369657832,https://departamento.mercadolibre.com.mx/MLM-5369657832-departamento-en-venta-en-morelos-cascadas-de-cocoyoc-oaxtepec-_JM,2650000.0,MXN,departamento,104.0,104.0,5,2.0,2,,25480.77,,,,medium,Morelos,Yautepec,Real de Oaxtepec,,,0409,approximate_coordinate,288.0,100.0,353.56376816215766,122.76519727852695,0.83,0.79,11.66,0.9645390070921985,2,44,1,12,0,11,0,2,0,0,0,0,0,0,B,residential,2M-3M,"missing_coordinates,same_land_and_construction_area"
mercadolibre,MLM-5573424364,https://departamento.mercadolibre.com.mx/MLM-5573424364-pre-venta-de-departamentos-centro-de-jiutepec-morelosclave-4287-_JM,1417500.0,MXN,departamento,72.0,72.0,0,2.0,1,,19687.5,,,,medium,Morelos,Jiutepec,Centro Jiutepec,,,1084,approximate_coordinate,2129.0,704.0,6005.284940640889,1985.7776412452727,0.5710227272727273,0.8181818181818182,12.54,0.9747211895910781,545,1899,218,865,75,232,27,74,32,49,12,16,9,29,B,residential,1M-2M,"missing_coordinates,same_land_and_construction_area"
mercadolibre,MLM-4511498940,https://departamento.mercadolibre.com.mx/MLM-4511498940-departamento-modelo-bilbao-tu-nuevo-hogar-en-grand-montessino-santa-fe-xochitepec-_JM,1900000.0,MXN,departamento,80.0,80.0,3,2.0,2,,23750.0,,,,unusable,Morelos,Xochitepec,Club de Golf Santa Fe,,,,unusable,,,,,,,,,,,,,,,,,,,,,,,E,residential,1M-2M,"missing_coordinates,same_land_and_construction_area"
mercadolibre,MLM-5624954940,https://departamento.mercadolibre.com.mx/MLM-5624954940-se-vende-departamento-3-rec-2-banos-alberca-y-jardin-_JM,1150000.0,MXN,departamento,72.0,72.0,3,2.0,2,,15972.22,,,,unusable,Morelos,Emiliano Zapata,Colonia San Francisco,,,,unusable,,,,,,,,,,,,,,,,,,,,,,,E,residential,1M-2M,"missing_coordinates,same_land_and_construction_area"
mercadolibre,MLM-4819147924,https://departamento.mercadolibre.com.mx/MLM-4819147924-departamento-en-venta-fracc-colinas-del-altar-santa-ursula-temixco-_JM,850000.0,MXN,departamento,70.0,70.0,0,2.0,1,,12142.86,,,,unusable,Morelos,Temixco,,,,,unusable,,,,,,,,,,,,,,,,,,,,,,,E,residential,<1M,"missing_coordinates,same_land_and_construction_area"
mercadolibre,MLM-2385530245,https://terreno.mercadolibre.com.mx/MLM-2385530245-casa-en-venta-en-altos-de-oaxtepec-_JM,3500000.0,MXN,casa,300.0,300.0,3,1.0,,,11666.67,,,,low,Morelos,Ayala,Leopoldo Heredia,,,,unusable,,,,,,,,,,,,,,,,,,,,,,,E,residential,3M-5M,"missing_coordinates,same_land_and_construction_area"
mercadolibre,MLM-2784891811,https://departamento.mercadolibre.com.mx/MLM-2784891811-departamento-en-venta-san-anton-cuernavaca-puente-2000-_JM,2000000.0,MXN,departamento,70.0,70.0,4,2.0,2,,28571.43,,,,medium,Morelos,Cuernavaca,San Antón,,,0986,approximate_coordinate,3987.0,1161.0,7790.625045113483,2268.6018754393663,0.4453057708871662,0.7002583979328165,11.3,0.9738717339667459,297,1880,137,770,34,262,4,99,8,49,0,46,8,95,B,residential,2M-3M,"missing_coordinates,same_land_and_construction_area"
mercadolibre,MLM-2945637589,https://departamento.mercadolibre.com.mx/MLM-2945637589-departamento-en-venta-en-fraccionamiento-la-loma-_JM,1400000.0,MXN,departamento,45.0,45.0,2,2.0,1,,31111.11,,,,medium,Morelos,Atlatlahucan,San Juan Texcalpan,,,0138,approximate_coordinate,973.0,397.0,335.65998876705885,136.9547950056756,0.924433249370277,0.9420654911838791,14.18,0.972568578553616,0,1,0,0,0,0,0,0,0,0,0,0,0,0,B,residential,1M-2M,"missing_coordinates,same_land_and_construction_area"
mercadolibre,MLM-3871630662,https://terreno.mercadolibre.com.mx/MLM-3871630662-terreno-en-cuautla-morelos-venta-con-alberca-excelente-jardin-_JM,3750000.0,MXN,terreno,835.0,,2,,,,,4491.02,,,medium,Morelos,Cuautla,Lázaro Cárdenas,,,0368,approximate_coordinate,1914.0,476.0,3580.4896156099,890.4456933282719,0.47058823529411764,0.5105042016806722,9.39,0.9818763326226013,293,726,144,318,35,115,8,22,7,11,0,2,3,8,B,land,3M-5M,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-2582345675,https://departamento.mercadolibre.com.mx/MLM-2582345675-departamento-en-venta-yautepec-morelos-_JM,1214700.0,MXN,departamento,89.0,89.0,2,2.0,2,,13648.31,,,,medium,Morelos,Yautepec,Felipe Neri,,,0502,approximate_coordinate,4591.0,1380.0,4856.398831602696,1459.7757324355741,0.4608695652173913,0.586231884057971,10.47,0.9813084112149533,236,659,88,249,42,89,11,26,7,14,1,6,2,11,B,residential,1M-2M,"missing_coordinates,same_land_and_construction_area"
mercadolibre,MLM-5445128238,https://departamento.mercadolibre.com.mx/MLM-5445128238-departamento-en-venta-en-jiutepec-morelos-centro-_JM,2300000.0,MXN,departamento,78.0,78.0,5,2.0,2,,29487.18,,,,medium,Morelos,Jiutepec,Centro Jiutepec,,,1084,approximate_coordinate,2129.0,704.0,6005.284940640889,1985.7776412452727,0.5710227272727273,0.8181818181818182,12.54,0.9747211895910781,545,1899,218,865,75,232,27,74,32,49,12,16,9,29,B,residential,2M-3M,"missing_coordinates,same_land_and_construction_area"
mercadolibre,MLM-4885574386,https://departamento.mercadolibre.com.mx/MLM-4885574386-disfrutalo-estrenalo-santa-fe-xochitepec-morelos-infonavitfovissste-bancarios-y-mas-_JM,1900000.0,MXN,departamento,,78.0,3,2.0,2,,24358.97,,,,unusable,Morelos,Xochitepec,Fraccionamiento Lomas del Manantial,,,,unusable,,,,,,,,,,,,,,,,,,,,,,,E,residential,1M-2M,"missing_coordinates,missing_land_area"
mercadolibre,MLM-4476112180,https://departamento.mercadolibre.com.mx/MLM-4476112180-paraiso-country-club-departamento-con-amplios-espacios-4-recamaras-alberca-jacuzzi-pool-bar-_JM,6200000.0,MXN,departamento,187.66,187.66,4,4.0,4,,33038.47,,,,medium,Morelos,Emiliano Zapata,Emiliano Zapata,,,0038,approximate_coordinate,4664.0,1272.0,11925.068484559137,3252.2914048797647,0.2940251572327044,0.5345911949685535,9.3,0.9810126582278481,788,1784,414,892,76,207,33,62,17,30,6,12,13,23,B,residential,5M-8M,"missing_coordinates,same_land_and_construction_area"
mercadolibre,MLM-5281648296,https://departamento.mercadolibre.com.mx/MLM-5281648296-venta-de-penth-house-lomas-de-cuernavaca-temixco-morelosclave-5457-_JM,5300000.0,MXN,casa,216.0,216.0,9,4.0,4,,24537.04,,,,medium,Morelos,Temixco,Lomas De Cuernavaca,,,,unusable,,,,,,,,,6,183,4,68,0,34,0,13,1,2,0,4,0,4,D,residential,5M-8M,"missing_coordinates,same_land_and_construction_area"
mercadolibre,MLM-2985878831,https://terreno.mercadolibre.com.mx/MLM-2985878831-terreno-en-venta-en-parque-industrial-cuautla-_JM,5056000.0,MXN,terreno,5056.0,,,,,,,1000.0,,,medium,Morelos,Ayala,Ciudad Ayala,,,0039,approximate_coordinate,2879.0,820.0,5071.30302452846,1444.4141994141498,0.4402439024390244,0.5597560975609757,10.83,0.9796472184531886,356,513,168,222,52,69,11,16,7,10,2,2,5,6,B,land,5M-8M,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-3154110049,https://departamento.mercadolibre.com.mx/MLM-3154110049-departamento-en-venta-condominio-agapanto-acapatzingo-cuernavaca-_JM,4700000.0,MXN,departamento,90.0,90.0,6,2.0,2,,52222.22,,,,unusable,Morelos,Cuernavaca,Acapatzingo,,,,unusable,,,,,,,,,,,,,,,,,,,,,,,E,residential,3M-5M,"missing_coordinates,same_land_and_construction_area"
mercadolibre,MLM-2904776693,https://departamento.mercadolibre.com.mx/MLM-2904776693-venta-de-departamento-en-planta-baja-atlatlahucan-morelosclave-4645-_JM,,,departamento,,,,,,,,,,,unusable,Morelos,Atlatlahucan,,,,,unusable,,,,,,,,,,,,,,,,,,,,,,,E,residential,,"missing_construction_area,missing_coordinates,missing_land_area,missing_price"
mercadolibre,MLM-5450630134,https://terreno.mercadolibre.com.mx/MLM-5450630134-terreno-en-venta-en-cuautla-morelos-_JM,480000.0,MXN,terreno,227.0,,,,,,,2114.54,,,unusable,Morelos,Cuautla,Año De Juárez,,,,unusable,,,,,,,,,,,,,,,,,,,,,,,E,land,<1M,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-5553735570,https://departamento.mercadolibre.com.mx/MLM-5553735570-loft-de-lujo-en-venta-en-oaxtepec-morelos-amenidades-premium-_JM,1800000.0,MXN,departamento,42.0,42.0,1,1.0,1,,42857.14,,,,medium,Morelos,Yautepec,Oaxtepec Centro,,,0273,approximate_coordinate,45.0,12.0,30.915232939279242,8.244062117141132,0.5833333333333334,0.6666666666666666,11.36,1.0,49,557,13,222,28,184,0,20,4,9,0,2,0,11,B,residential,1M-2M,"missing_coordinates,same_land_and_construction_area"
mercadolibre,MLM-5445165554,https://departamento.mercadolibre.com.mx/MLM-5445165554-departamento-en-venta-en-residencial-magnolia-jiutepec-morelos-_JM,1585000.0,MXN,departamento,65.0,65.0,3,2.0,1,,24384.62,,,,medium,Morelos,Jiutepec,Centro Jiutepec,,,1084,approximate_coordinate,2129.0,704.0,6005.284940640889,1985.7776412452727,0.5710227272727273,0.8181818181818182,12.54,0.9747211895910781,545,1899,218,865,75,232,27,74,32,49,12,16,9,29,B,residential,1M-2M,"missing_coordinates,same_land_and_construction_area"
mercadolibre,MLM-5960935576,https://departamento.mercadolibre.com.mx/MLM-5960935576-tu-nuevo-depa-3-recamaras-2-banos-2-estacionaimientos-alberca-y-palapa-parque-lineal-de-9-amenidades-xochitepec-cerca-de-cuernavaca-_JM,1900000.0,MXN,departamento,,78.0,3,2.0,2,,24358.97,,,,unusable,Morelos,Xochitepec,Fraccionamiento Lomas del Manantial,,,,unusable,,,,,,,,,,,,,,,,,,,,,,,E,residential,1M-2M,"missing_coordinates,missing_land_area"
mercadolibre,MLM-2985431893,https://departamento.mercadolibre.com.mx/MLM-2985431893-departamento-de-lujo-e-paraiso-country-club-exclusividad-golf-tranquilidad-plusvalia-_JM,7200000.0,MXN,departamento,188.0,188.0,3,4.0,4,,38297.87,,,,medium,Morelos,Emiliano Zapata,Paraíso Country Club,,,,unusable,,,,,,,,,0,36,0,18,0,2,0,2,0,3,0,0,0,0,D,residential,5M-8M,"missing_coordinates,same_land_and_construction_area"
mercadolibre,MLM-5006114610,https://departamento.mercadolibre.com.mx/MLM-5006114610-departamento-en-lomas-de-cuernavaca-temixco-morelos-caen-er-966-de-_JM,5300000.0,MXN,departamento,217.0,217.0,7,3.0,3,,24423.96,,,,medium,Morelos,Temixco,Lomas De Cuernavaca,,,,unusable,,,,,,,,,6,183,4,68,0,34,0,13,1,2,0,4,0,4,D,residential,5M-8M,"missing_coordinates,same_land_and_construction_area"
mercadolibre,MLM-4754210344,https://terreno.mercadolibre.com.mx/MLM-4754210344-terreno-en-fraccionamiento-campestre-villa-dorada-morelos-_JM,500000.0,MXN,terreno,269.68,,,,,,,1854.05,,,medium,Morelos,Ayala,Colonia General Emiliano Zapata,,,,unusable,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,D,land,<1M,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-5811580696,https://departamento.mercadolibre.com.mx/MLM-5811580696-en-venta-departamento-penthouse-e-condominio-trapiche-rancho-cortes-cuernavaca-_JM,9500000.0,MXN,departamento,284.0,284.0,9,5.0,5,,33450.7,,,,unusable,Morelos,Cuernavaca,Rancho Cortes,,,,unusable,,,,,,,,,,,,,,,,,,,,,,,E,residential,8M-12M,"missing_coordinates,same_land_and_construction_area"
mercadolibre,MLM-2798041817,https://departamento.mercadolibre.com.mx/MLM-2798041817-departamento-en-venta-en-condominio-horizontal-la-loma-_JM,1275000.0,MXN,departamento,62.0,62.0,0,2.0,1,,20564.52,,,,medium,Morelos,Atlatlahucan,San Juan Texcalpan,,,0138,approximate_coordinate,973.0,397.0,335.65998876705885,136.9547950056756,0.924433249370277,0.9420654911838791,14.18,0.972568578553616,0,1,0,0,0,0,0,0,0,0,0,0,0,0,B,residential,1M-2M,"missing_coordinates,same_land_and_construction_area"
