source,source_id,url,price,currency,property_type,market_segment,land_area_m2,construction_area_m2,bedrooms,bathrooms,parking_spaces,age_years,price_per_construction_m2,price_per_land_m2,price_band,latitude,longitude,geocode_latitude,geocode_longitude,coordinate_quality,state,municipality,neighborhood,postal_code,street,inegi_cve_ageb,ageb_assignment_quality,population,occupied_housing,population_density,housing_density,car_ownership_ratio,internet_access_ratio,average_schooling,employment_ratio,establishments_500m,establishments_1km,retail_500m,retail_1km,restaurants_hotels_500m,restaurants_hotels_1km,health_500m,health_1km,education_500m,education_1km,financial_500m,financial_1km,professional_services_500m,professional_services_1km,training_readiness,duplicate_group_id,dedupe_fingerprint,quality_flags
mercadolibre,MLM-2930597693,https://departamento.mercadolibre.com.mx/MLM-2930597693-departamentos-en-venta-en-cocoyoc-yautepec-morelos-_JM,2495937.0,MXN,departamento,residential,82.13,82.13,0,2.0,2,,30390.08,,2M-3M,,,18.8815525,-98.9803149,medium,Morelos,Yautepec,Cocoyoc,,,0201,approximate_coordinate,4208.0,1234.0,3679.966722951729,1079.1537395728217,0.38006482982171796,0.5380875202593193,9.52,0.9859034600598034,288,527,142,263,41,84,8,16,4,15,0,0,3,4,B,mercadolibre|2495937.0|yautepec|cocoyoc|82.13|82.13|0.0|2.0,9d6995a02546cf3da47388658a6b186756a3330e,"missing_coordinates,same_land_and_construction_area"
mercadolibre,MLM-4747030498,https://terreno.mercadolibre.com.mx/MLM-4747030498-terreno-en-venta-500-m2-colonia-caudillo-del-sur-yautepec-ubicado-atras-de-la-gasolinera-que-esta-junto-a-la-unidad-deportiva-atlihuayan-_JM,250000.0,MXN,terreno,land,500.0,,,,,,,500.0,<1M,,,18.8817229,-99.1767029,medium,Morelos,Jiutepec,Jiutepec,,,0620,approximate_coordinate,3641.0,1153.0,3802.7897203156135,1204.234152025241,0.593235039028621,0.7632263660017347,12.23,0.9759229534510433,779,1118,318,455,111,146,55,77,18,30,7,8,15,19,B,mercadolibre|250000.0|jiutepec|jiutepec|500.0|||,,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-4791954120,https://casa.mercadolibre.com.mx/MLM-4791954120-casa-en-cuautla-morelos-col-otilio-montano-_JM,2500000.0,MXN,casa,residential,150.0,133.0,3,2.0,2,,18796.99,,2M-3M,,,18.878787,-98.9278541,medium,Morelos,Cuautla,Otilio Montaño,,,0423,approximate_coordinate,3356.0,893.0,2745.0920655164637,730.4431509255668,0.49944008958566627,0.5912653975363942,10.43,0.9924065420560748,74,438,32,182,14,82,1,14,1,9,0,1,0,4,B,mercadolibre|2500000.0|cuautla|otilio montaño|150.0|133.0|3.0|2.0,48615113b321adcdd2f163f484783b4546c535b8,missing_coordinates
mercadolibre,MLM-2720564119,https://departamento.mercadolibre.com.mx/MLM-2720564119-departamento-en-venta-en-tetela-cuernavaca-_JM,2500000.0,MXN,departamento,residential,225.0,150.0,3,2.0,2,,16666.67,,2M-3M,,,18.9632314,-99.2596098,medium,Morelos,Cuernavaca,Tetela Del Monte,,,051A,approximate_coordinate,6076.0,1649.0,2685.5540217268144,728.8476928616716,0.4329896907216495,0.6300788356579745,10.09,0.9791542584871947,233,520,133,304,31,61,8,14,1,12,1,1,2,8,B,mercadolibre|2500000.0|cuernavaca|tetela del monte|225.0|150.0|3.0|2.0,26ad05de0a4e2f0aeeec27e274100282af961a88,missing_coordinates
mercadolibre,MLM-2940995359,https://casa.mercadolibre.com.mx/MLM-2940995359-casa-4-recamara-y-estudio-en-civac-_JM,2500000.0,MXN,casa,residential,253.0,177.0,4,2.0,2,,14124.29,,2M-3M,,,18.9249936,-99.1684511,medium,Morelos,Jiutepec,Civac,,,0955,approximate_coordinate,2619.0,729.0,14571.190502917672,4055.8983874100736,0.5720164609053497,0.766803840877915,11.44,0.9742990654205608,251,1096,108,439,38,144,11,49,6,40,0,3,6,16,B,mercadolibre|2500000.0|jiutepec|civac|253.0|177.0|4.0|2.0,785c4f6662930541f5e21ae021593200298df7cb,missing_coordinates
mercadolibre,MLM-4790452986,https://casa.mercadolibre.com.mx/MLM-4790452986-casas-en-cuautla-morelos-_JM,2539000.0,MXN,casa,residential,105.0,100.0,3,2.0,2,,25390.0,,2M-3M,,,18.8314582,-98.9612677,medium,Morelos,Cuautla,Santa Inés,,,107A,approximate_coordinate,2311.0,748.0,15739.112385350158,5094.269175353491,0.5280748663101604,0.7780748663101604,12.49,0.9676616915422885,67,248,33,116,13,43,0,4,0,3,0,0,0,3,B,mercadolibre|2539000.0|cuautla|santa inés|105.0|100.0|3.0|2.0,1e91ced241b4b60376527b31a5960c3ebab00cb0,missing_coordinates
mercadolibre,MLM-4791975610,https://casa.mercadolibre.com.mx/MLM-4791975610-casa-en-cuautla-sitio-del-sol-_JM,2550000.0,MXN,casa,residential,119.0,120.0,3,2.0,2,,21250.0,,2M-3M,,,18.8669194,-98.9479759,medium,Morelos,Cuautla,Sitio Del Sol,,,0014,approximate_coordinate,2050.0,523.0,1887.0063470578307,481.4167412249978,0.3862332695984704,0.37667304015296366,8.75,0.9742574257425742,160,265,83,128,40,48,1,2,1,4,3,3,2,2,B,mercadolibre|2550000.0|cuautla|sitio del sol|119.0|120.0|3.0|2.0,da23a14a3a638d0bd739c141dd70652c1b366e23,missing_coordinates
mercadolibre,MLM-3193975845,https://casa.mercadolibre.com.mx/MLM-3193975845-oportunidad-casa-remodelada-en-privada-cerca-de-las-palmas-cuernavaca-morelos-_JM,2550000.0,MXN,casa,residential,119.0,142.0,2,3.0,3,,17957.75,,2M-3M,,,18.9689542,-99.2452218,medium,Morelos,Cuernavaca,Miguel Hidalgo,,,0011,approximate_coordinate,5509.0,1566.0,7905.38115756001,2247.20037987638,0.38569604086845466,0.665389527458493,10.64,0.9730957372466806,407,935,176,370,64,149,13,33,7,31,3,7,4,15,B,mercadolibre|2550000.0|cuernavaca|miguel hidalgo|119.0|142.0|2.0|3.0,2014f98cd5d77c5fabc8fe82847c3ff36cf8db51,missing_coordinates
mercadolibre,MLM-3254227599,https://casa.mercadolibre.com.mx/MLM-3254227599-casa-en-venta-en-santa-maria-ahuacatitlan-v405-_JM,2550000.0,MXN,casa,residential,278.0,,4,3.0,3,,,,2M-3M,,,18.9745294,-99.2607876,medium,Morelos,Cuernavaca,Santa María Ahuacatitlan,,,051A,approximate_coordinate,6076.0,1649.0,2685.5540217268144,728.8476928616716,0.4329896907216495,0.6300788356579745,10.09,0.9791542584871947,107,518,51,302,5,44,2,16,4,15,0,0,0,7,C,mercadolibre|2550000.0|cuernavaca|santa maría ahuacatitlan|278.0||4.0|3.0,fb76b563ef1105a3faddd87380124b7539b1c610,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-5199712528,https://terreno.mercadolibre.com.mx/MLM-5199712528-terreno-en-venta-en-el-miraval-_JM,2590000.0,MXN,terreno,land,370.0,,,,,,,7000.0,2M-3M,,,18.9342689,-99.2368327,medium,Morelos,Cuernavaca,Miraval,,,0153,approximate_coordinate,2273.0,786.0,3568.732428562898,1234.062335613919,0.5585241730279898,0.8346055979643766,12.38,0.9834494773519163,539,2457,161,892,66,287,65,214,27,74,7,29,23,91,B,mercadolibre|2590000.0|cuernavaca|miraval|370.0|||,,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-2711592527,https://terreno.mercadolibre.com.mx/MLM-2711592527-terreno-en-venta-lomas-de-cocoyoc-_JM,2600000.0,MXN,terreno,land,350.0,,,,,,,7428.57,2M-3M,,,18.913685,-98.9455121,medium,Morelos,Atlatlahucan,Lomas De Cocoyoc,,,0138,approximate_coordinate,973.0,397.0,335.65998876705885,136.9547950056756,0.924433249370277,0.9420654911838791,14.18,0.972568578553616,46,49,16,16,15,15,1,1,0,1,0,0,0,0,B,mercadolibre|2600000.0|atlatlahucan|lomas de cocoyoc|350.0|||,,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-5811579360,https://casa.mercadolibre.com.mx/MLM-5811579360-casa-en-venta-en-cuautla-_JM,2600000.0,MXN,casa,residential,160.0,111.0,4,2.0,2,,23423.42,,2M-3M,,,18.8439733,-98.9442991,medium,Morelos,Cuautla,Hermenegildo Galeana,,,0476,approximate_coordinate,2592.0,802.0,6350.453763750154,1964.9166352344228,0.4077306733167082,0.6458852867830424,11.07,0.9784122562674095,497,1496,178,557,78,259,40,95,12,43,2,18,13,25,B,mercadolibre|2600000.0|cuautla|hermenegildo galeana|160.0|111.0|4.0|2.0,89522a3c2605efdf7f12626745a033ca5af25959,missing_coordinates
mercadolibre,MLM-5218000456,https://departamento.mercadolibre.com.mx/MLM-5218000456-departamento-en-venta-en-cascadas-de-cocoyoc-3-recamaras-y-balcon-_JM,2600000.0,MXN,departamento,residential,,100.74,3,2.0,2,,25809.01,,2M-3M,,,18.9109155,-98.9568887,medium,Morelos,Yautepec,Real de Oaxtepec,,,0409,approximate_coordinate,288.0,100.0,353.56376816215766,122.76519727852695,0.83,0.79,11.66,0.9645390070921985,2,44,1,12,0,11,0,2,0,0,0,0,0,0,B,mercadolibre|2600000.0|yautepec|real de oaxtepec||100.74|3.0|2.0,985d456b53159b67284fc231cdc6e56fb6bded5b,"missing_coordinates,missing_land_area"
mercadolibre,MLM-5844946628,https://terreno.mercadolibre.com.mx/MLM-5844946628-venta-de-terreno-plano-en-emiliano-zapata-morelosclave-6296-_JM,26000000.0,MXN,terreno,land,6672.0,,,,,,,3896.88,>20M,,,18.8442244,-99.1997326,medium,Morelos,Emiliano Zapata,Palo Escrito,,,0377,approximate_coordinate,3279.0,853.0,3440.0527777584334,894.8963157755242,0.26025791324736225,0.48182883939038684,8.28,0.94540059347181,53,560,12,263,7,77,2,12,5,12,0,0,0,4,B,mercadolibre|26000000.0|emiliano zapata|palo escrito|6672.0|||,,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-5010716328,https://departamento.mercadolibre.com.mx/MLM-5010716328-venta-de-propiedad-atencio-inversionistas-en-col-revolucion-en-dos-niveles-ideal-para-inversionistas-_JM,2650000.0,MXN,departamento,residential,197.0,357.0,3,3.0,1,,7422.97,,2M-3M,,,18.9191909,-99.1871447,medium,Morelos,Cuernavaca,Revolución,,,1306,approximate_coordinate,2161.0,623.0,5114.034333960833,1474.3375243209618,0.45425361155698235,0.637239165329053,10.67,0.968833481745325,561,1730,199,660,108,243,25,62,8,37,8,10,16,38,B,mercadolibre|2650000.0|cuernavaca|revolución|197.0|357.0|3.0|3.0,b134fb1be86c5a8cac6885dac56dc289c84b0c29,missing_coordinates
mercadolibre,MLM-2676697903,https://casa.mercadolibre.com.mx/MLM-2676697903-casa-en-fraccionamiento-con-casa-club-en-xochitepec-morelos-_JM,2650000.0,MXN,casa,residential,200.0,159.0,4,3.0,3,,16666.67,,2M-3M,,,18.7442169,-99.2260915,medium,Morelos,Xochitepec,Atlacholoaya,,,0473,approximate_coordinate,4533.0,1113.0,3774.8340204221518,926.8454146767824,0.31626235399820307,0.2407906558849955,7.74,0.9912971404890178,202,236,100,115,22,24,4,6,4,7,0,0,1,1,B,mercadolibre|2650000.0|xochitepec|atlacholoaya|200.0|159.0|4.0|3.0,85b2ff67fa3316f5533f85f540c73ac50b89fe0a,missing_coordinates
mercadolibre,MLM-5369657832,https://departamento.mercadolibre.com.mx/MLM-5369657832-departamento-en-venta-en-morelos-cascadas-de-cocoyoc-oaxtepec-_JM,2650000.0,MXN,departamento,residential,104.0,104.0,5,2.0,2,,25480.77,,2M-3M,,,18.9109155,-98.9568887,medium,Morelos,Yautepec,Real de Oaxtepec,,,0409,approximate_coordinate,288.0,100.0,353.56376816215766,122.76519727852695,0.83,0.79,11.66,0.9645390070921985,2,44,1,12,0,11,0,2,0,0,0,0,0,0,B,mercadolibre|2650000.0|yautepec|real de oaxtepec|104.0|104.0|5.0|2.0,22f69111eb2f86295ab7ff7443b11d2752d9e5c9,"missing_coordinates,same_land_and_construction_area"
mercadolibre,MLM-3254951645,https://terreno.mercadolibre.com.mx/MLM-3254951645-venta-de-bonito-terreno-en-san-pedro-apatlaco-ayala270000-_JM,270000.0,MXN,terreno,land,148.0,,,,,,,1824.32,<1M,,,18.792852,-98.9598956,medium,Morelos,Ayala,San Pedro Apatlaco,,,0077,approximate_coordinate,6148.0,1804.0,8260.873582393971,2423.9778696549647,0.2893569844789357,0.4611973392461197,9.29,0.9799539927702925,300,587,123,246,56,90,10,13,8,11,0,0,1,2,B,mercadolibre|270000.0|ayala|san pedro apatlaco|148.0|||,,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-2358439615,https://departamento.mercadolibre.com.mx/MLM-2358439615-loft-en-venta-_JM,2700000.0,MXN,departamento,residential,130.0,65.0,1,1.0,1,,41538.46,,2M-3M,,,18.9632314,-99.2596098,medium,Morelos,Cuernavaca,Tetela Del Monte,,,051A,approximate_coordinate,6076.0,1649.0,2685.5540217268144,728.8476928616716,0.4329896907216495,0.6300788356579745,10.09,0.9791542584871947,233,520,133,304,31,61,8,14,1,12,1,1,2,8,B,mercadolibre|2700000.0|cuernavaca|tetela del monte|130.0|65.0|1.0|1.0,7bde511be37e6f4489226fc3133a12130b3d3401,missing_coordinates
mercadolibre,MLM-5439223548,https://departamento.mercadolibre.com.mx/MLM-5439223548-dos-departamentos-remodelados-en-venta-parador-hacienda-san-_JM,2700000.0,MXN,departamento,residential,186.0,186.0,2,3.0,3,,14516.13,,2M-3M,,,18.8777565,-99.1498607,medium,Morelos,Jiutepec,Emiliano Zapata,,,0067,approximate_coordinate,3675.0,1094.0,3309.5309493047475,985.2045873576582,0.5246800731261426,0.6709323583180987,10.74,0.969558599695586,19,523,9,246,2,62,1,19,1,13,0,0,0,2,B,mercadolibre|2700000.0|jiutepec|emiliano zapata|186.0|186.0|2.0|3.0,b929af418371f452847adf15341230c5d91f8afe,"missing_coordinates,same_land_and_construction_area"
mercadolibre,MLM-3290425437,https://departamento.mercadolibre.com.mx/MLM-3290425437-depa-nuevo-3-recamaras-2-banos-2-estacionamientos-con-exclusivo-lago-artificial-casa-club-multicanchas-deportivas-_JM,2700000.0,MXN,casa,residential,,100.0,3,2.0,2,,27000.0,,2M-3M,,,18.9112911,-98.9635639,medium,Morelos,Yautepec,Pedregal De Oaxtepec,,,0432,approximate_coordinate,630.0,187.0,653.8871844015503,194.09032298903156,0.4117647058823529,0.3689839572192513,9.09,0.9777777777777777,44,713,12,284,8,176,3,33,0,7,0,3,0,18,C,mercadolibre|2700000.0|yautepec|pedregal de oaxtepec||100.0|3.0|2.0,b281499793ad66ae7b446fb1112a5b39132644ca,"missing_coordinates,missing_land_area"
mercadolibre,MLM-4425989940,https://terreno.mercadolibre.com.mx/MLM-4425989940-terreno-en-venta-en-lomas-de-cocoyoc-atlatlahucan-morelos-_JM,2719500.0,MXN,terreno,land,389.0,,,,,,,6991.0,2M-3M,,,18.913685,-98.9455121,medium,Morelos,Atlatlahucan,Lomas De Cocoyoc,,,0138,approximate_coordinate,973.0,397.0,335.65998876705885,136.9547950056756,0.924433249370277,0.9420654911838791,14.18,0.972568578553616,46,49,16,16,15,15,1,1,0,1,0,0,0,0,B,mercadolibre|2719500.0|atlatlahucan|lomas de cocoyoc|389.0|||,,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-5633123440,https://departamento.mercadolibre.com.mx/MLM-5633123440-loft-en-venta-condominio-altea-jardines-de-reforma-ii-cuernavaca-_JM,2800000.0,MXN,departamento,residential,50.0,50.0,2,1.0,1,,56000.0,,2M-3M,,,18.9435978,-99.2224978,medium,Morelos,Cuernavaca,Jardines De Reforma,,,0721,approximate_coordinate,2498.0,796.0,1688.719393048735,538.1187497465145,0.8165829145728644,0.8932160804020101,13.3,0.9615082482325216,161,921,25,248,37,177,25,95,8,37,4,20,14,44,B,mercadolibre|2800000.0|cuernavaca|jardines de reforma|50.0|50.0|2.0|1.0,6938929c4d8a43ac8577947ef5161bba5b048d03,"missing_coordinates,same_land_and_construction_area"
mercadolibre,MLM-3227682563,https://departamento.mercadolibre.com.mx/MLM-3227682563-loft-en-venta-condominio-altea-jardines-de-reforma-ii-cuernavaca-_JM,2800000.0,MXN,departamento,residential,50.0,50.0,4,2.0,2,,56000.0,,2M-3M,,,18.9435978,-99.2224978,medium,Morelos,Cuernavaca,Jardines De Reforma,,,0721,approximate_coordinate,2498.0,796.0,1688.719393048735,538.1187497465145,0.8165829145728644,0.8932160804020101,13.3,0.9615082482325216,161,921,25,248,37,177,25,95,8,37,4,20,14,44,B,mercadolibre|2800000.0|cuernavaca|jardines de reforma|50.0|50.0|4.0|2.0,0718da815a89b92309b92d54d4a9f80e66e13159,"missing_coordinates,same_land_and_construction_area"
mercadolibre,MLM-2748679689,https://departamento.mercadolibre.com.mx/MLM-2748679689-departamento-en-venta-en-cuernavaca-seguridad-24hrs-_JM,2800000.0,MXN,departamento,residential,2000.0,90.0,2,2.0,2,,31111.11,,2M-3M,,,18.9465125,-99.2442887,medium,Morelos,Cuernavaca,Tlaltenango,,,012A,approximate_coordinate,4133.0,1476.0,2395.155084562358,855.371135933714,0.7018970189701897,0.8638211382113821,13.53,0.9696021457308895,170,592,44,169,21,79,15,31,19,42,2,10,5,27,B,mercadolibre|2800000.0|cuernavaca|tlaltenango|2000.0|90.0|2.0|2.0,27d7d28e46355581a47af1e1fa61e81f06bb8773,"missing_coordinates,suspicious_surface_pair"
mercadolibre,MLM-5158987186,https://departamento.mercadolibre.com.mx/MLM-5158987186-pre-venta-de-loft-oaxtepec-morelos-_JM,2830000.0,MXN,departamento,residential,10.0,167.0,2,2.0,1,,16946.11,,2M-3M,,,18.9105594,-98.9720004,medium,Morelos,Yautepec,Oaxtepec,,,0108,approximate_coordinate,1976.0,603.0,1985.85527835229,606.0074558939427,0.48258706467661694,0.6252072968490879,10.5,0.973172987974098,489,820,212,337,127,202,22,35,3,10,2,3,10,19,B,mercadolibre|2830000.0|yautepec|oaxtepec|10.0|167.0|2.0|2.0,57e8c4ac687eb943851dfb9d731b9b02cf8998fa,"missing_coordinates,suspicious_surface_pair"
mercadolibre,MLM-3246463249,https://terreno.mercadolibre.com.mx/MLM-3246463249-terreno-en-venta-emiliano-zapata-morelos-_JM,28700000.0,MXN,terreno,land,13022.0,,,,,,,2203.96,>20M,,,18.8044359,-99.2022166,medium,Morelos,Emiliano Zapata,Tezoyuca,,,017A,approximate_coordinate,4912.0,1452.0,2577.2877534851737,761.8529759895098,0.43388429752066116,0.559228650137741,9.98,0.96875,181,337,79,142,23,48,9,11,1,6,0,1,6,6,B,mercadolibre|28700000.0|emiliano zapata|tezoyuca|13022.0|||,,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-4957380218,https://terreno.mercadolibre.com.mx/MLM-4957380218-se-vende-terreno-en-lomas-de-cocoyoc-_JM,2924870.0,MXN,terreno,land,450.0,,,,,,,6499.71,2M-3M,,,18.913685,-98.9455121,medium,Morelos,Atlatlahucan,Lomas De Cocoyoc,,,0138,approximate_coordinate,973.0,397.0,335.65998876705885,136.9547950056756,0.924433249370277,0.9420654911838791,14.18,0.972568578553616,46,49,16,16,15,15,1,1,0,1,0,0,0,0,B,mercadolibre|2924870.0|atlatlahucan|lomas de cocoyoc|450.0|||,,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-3129049605,https://departamento.mercadolibre.com.mx/MLM-3129049605-departamento-loft-oaxtepec-_JM,2977000.0,MXN,departamento,residential,167.0,167.0,2,2.0,2,,17826.35,,2M-3M,,,18.900402,-98.9731656,medium,Morelos,Yautepec,Oaxtepec Centro,,,0273,approximate_coordinate,45.0,12.0,30.915232939279242,8.244062117141132,0.5833333333333334,0.6666666666666666,11.36,1.0,49,557,13,222,28,184,0,20,4,9,0,2,0,11,B,mercadolibre|2977000.0|yautepec|oaxtepec centro|167.0|167.0|2.0|2.0,da9cfbb904114f4ec026616281beddc58f2f1b52,"missing_coordinates,same_land_and_construction_area"
mercadolibre,MLM-4904087280,https://departamento.mercadolibre.com.mx/MLM-4904087280-departamento-en-jose-g-parres-jiutepec-_JM,3000000.0,MXN,departamento,residential,160.0,160.0,3,3.0,3,,18750.0,,3M-5M,,,18.8890993,-99.1949199,medium,Morelos,Jiutepec,José G Parres,,,0175,approximate_coordinate,558.0,162.0,3300.7406107033376,958.2795321396786,0.49382716049382713,0.6975308641975309,10.94,0.9597523219814241,96,232,43,113,10,22,5,7,2,3,0,0,1,1,B,mercadolibre|3000000.0|jiutepec|josé g parres|160.0|160.0|3.0|3.0,cc1077be30ee5b30eff38ec3db69e560834e3a6b,"missing_coordinates,same_land_and_construction_area"
mercadolibre,MLM-5022783912,https://terreno.mercadolibre.com.mx/MLM-5022783912-terreno-en-venta-emiliano-zapata-morelos-_JM,30100000.0,MXN,terreno,land,13022.0,,,,,,,2311.47,>20M,,,18.8044359,-99.2022166,medium,Morelos,Emiliano Zapata,Tezoyuca,,,017A,approximate_coordinate,4912.0,1452.0,2577.2877534851737,761.8529759895098,0.43388429752066116,0.559228650137741,9.98,0.96875,181,337,79,142,23,48,9,11,1,6,0,1,6,6,B,mercadolibre|30100000.0|emiliano zapata|tezoyuca|13022.0|||,,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-5718305536,https://terreno.mercadolibre.com.mx/MLM-5718305536-terreno-en-venta-en-tlayecac-ayala-morelos-_JM,30850000.0,MXN,terreno,land,44051.0,,,,,,,700.32,>20M,,,18.7554715,-98.8819105,medium,Morelos,Ayala,Tlayecac,,,0043,approximate_coordinate,1614.0,459.0,4698.920401625593,1336.3100770422222,0.4684095860566449,0.45751633986928103,9.3,0.9942196531791907,104,160,48,70,14,25,2,3,4,6,0,0,1,1,B,mercadolibre|30850000.0|ayala|tlayecac|44051.0|||,,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-5281039986,https://casa.mercadolibre.com.mx/MLM-5281039986-se-vende-casa-en-altos-de-oaxtepec-_JM,3100000.0,MXN,casa,residential,498.0,200.0,3,3.0,3,,15500.0,,3M-5M,,,18.9220878,-98.9548225,medium,Morelos,Yautepec,Altos De Oaxtepec,,,0610,approximate_coordinate,122.0,44.0,220.311520394528,79.4566139127806,0.7954545454545454,0.7045454545454546,11.64,0.9245283018867925,0,3,0,0,0,0,0,1,0,1,0,0,0,0,B,mercadolibre|3100000.0|yautepec|altos de oaxtepec|498.0|200.0|3.0|3.0,3e9287a1ac0d32ad06e2a1160c527f9ceedbcd7d,missing_coordinates
mercadolibre,MLM-5468403880,https://terreno.mercadolibre.com.mx/MLM-5468403880-terreno-en-venta-en-avenida-rio-mayo-cuernavaca-_JM,31000000.0,MXN,terreno,land,1200.0,1110.0,,,,,27927.93,25833.33,>20M,,,18.9321537,-99.2212056,medium,Morelos,Cuernavaca,Vista Hermosa,,,0187,approximate_coordinate,630.0,227.0,1278.5954112765228,460.70025136471537,0.7929515418502202,0.9030837004405287,13.55,0.9970501474926253,426,1565,67,519,78,237,126,195,15,47,16,55,16,61,B,mercadolibre|31000000.0|cuernavaca|vista hermosa|1200.0|1110.0||,f1571cdfc4257467c0e0048cbdb9c343a08aa988,missing_coordinates
mercadolibre,MLM-5791168368,https://departamento.mercadolibre.com.mx/MLM-5791168368-excelente-departamento-con-roof-garden-privado-cuernavaca-morelos-_JM,3150000.0,MXN,departamento,residential,193.0,103.0,3,2.0,2,,30582.52,,3M-5M,,,18.9399524,-99.2432724,medium,Morelos,Cuernavaca,La Pradera,,,012A,approximate_coordinate,4133.0,1476.0,2395.155084562358,855.371135933714,0.7018970189701897,0.8638211382113821,13.53,0.9696021457308895,269,1081,61,337,47,129,12,75,21,64,2,10,22,41,B,mercadolibre|3150000.0|cuernavaca|la pradera|193.0|103.0|3.0|2.0,68aa141d759f6fc811927b525ba65355990ccac5,missing_coordinates
mercadolibre,MLM-4784337156,https://terreno.mercadolibre.com.mx/MLM-4784337156-terreno-plano-en-venta-en-vista-hermosa-doble-seguridad-plano-_JM,3200000.0,MXN,terreno,land,255.0,,,,,,,12549.02,3M-5M,,,18.9321537,-99.2212056,medium,Morelos,Cuernavaca,Vista Hermosa,,,0187,approximate_coordinate,630.0,227.0,1278.5954112765228,460.70025136471537,0.7929515418502202,0.9030837004405287,13.55,0.9970501474926253,426,1565,67,519,78,237,126,195,15,47,16,55,16,61,B,mercadolibre|3200000.0|cuernavaca|vista hermosa|255.0|||,,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-2864958949,https://casa.mercadolibre.com.mx/MLM-2864958949-casa-residencial-de-3-recamaras-con-jardin-en-venta-en-oaxtepec-morelos-exclusico-lago-artificial-casa-club-alberca-y-palapa-_JM,3200000.0,MXN,casa,residential,102.0,100.0,3,2.0,2,,32000.0,,3M-5M,,,18.9056991,-98.9830049,medium,Morelos,Yautepec,Amates De Oaxtepec,,,0428,approximate_coordinate,566.0,213.0,485.09328414288996,182.55277300783666,0.7230046948356808,0.7699530516431925,12.68,0.9598540145985401,3,78,0,25,0,29,0,1,0,5,0,0,0,0,B,mercadolibre|3200000.0|yautepec|amates de oaxtepec|102.0|100.0|3.0|2.0,807ad64260e9898d26f233cf1d4da394d6b179a8,missing_coordinates
mercadolibre,MLM-2648330529,https://terreno.mercadolibre.com.mx/MLM-2648330529-terreno-en-venta-rancho-tetela-estricta-seguridad-_JM,3265500.0,MXN,terreno,land,356.0,,,,,,,9172.75,3M-5M,,,18.9558053,-99.2750423,medium,Morelos,Cuernavaca,Rancho Tetela,,,101A,approximate_coordinate,1694.0,605.0,897.2966711124132,320.46309682586184,0.8809917355371901,0.9487603305785124,14.37,0.9830687830687831,3,57,1,21,1,6,0,2,0,3,0,0,0,0,B,mercadolibre|3265500.0|cuernavaca|rancho tetela|356.0|||,,"missing_construction_area,missing_coordinates"
mercadolibre,MLM-3158685113,https://casa.mercadolibre.com.mx/MLM-3158685113-casa-en-venta-en-condominio-residencial-chulavista-cuernavaca-morelos-_JM,3280000.0,MXN,casa,residential,130.0,173.0,3,3.0,3,,18959.54,,3M-5M,,,18.9150259,-99.2407462,medium,Morelos,Cuernavaca,Chulavista,,,1005,approximate_coordinate,5061.0,1541.0,3964.6664536657595,1207.1825736216035,0.49059052563270605,0.7501622323166774,11.51,0.9756540697674418,123,1668,29,662,16,246,13,122,6,54,4,26,4,98,B,mercadolibre|3280000.0|cuernavaca|chulavista|130.0|173.0|3.0|3.0,aaa208b1a68bf5a20186266075fc7673dd5ed020,missing_coordinates
mercadolibre,MLM-3233382989,https://casa.mercadolibre.com.mx/MLM-3233382989-casa-en-preventa-en-cuautla-_JM,3300000.0,MXN,casa,residential,160.0,240.0,3,3.0,3,,13750.0,,3M-5M,,,18.8439733,-98.9442991,medium,Morelos,Cuautla,Hermenegildo Galeana,,,0476,approximate_coordinate,2592.0,802.0,6350.453763750154,1964.9166352344228,0.4077306733167082,0.6458852867830424,11.07,0.9784122562674095,497,1496,178,557,78,259,40,95,12,43,2,18,13,25,B,mercadolibre|3300000.0|cuautla|hermenegildo galeana|160.0|240.0|3.0|3.0,ecbdab0910d1234809ac0f4eb8b718dc385deef5,missing_coordinates
mercadolibre,MLM-5217553670,https://casa.mercadolibre.com.mx/MLM-5217553670-casa-con-jacuzzi-a-minutos-de-la-autopista-y-el-centro-de-xochitepec-morelos-_JM,3300000.0,MXN,casa,residential,118.0,150.0,2,3.0,3,,22000.0,,3M-5M,,,18.7839664,-99.2294809,medium,Morelos,Xochitepec,Centro,,,0045,approximate_coordinate,2836.0,909.0,3021.7912815897585,968.5501674771123,0.49064906490649063,0.6798679867986799,11.16,0.9658634538152611,393,612,132,212,94,136,20,27,6,14,12,12,9,12,B,mercadolibre|3300000.0|xochitepec|centro|118.0|150.0|2.0|3.0,7b3dd0d7b64b5dad2a13f60bd3eda9913914f600,missing_coordinates
