codigo_act,latitud,longitud
221123,19.35307205,-99.07993024
221123,19.27562408,-99.20797117
221123,19.36124942,-99.28959205
221123,19.34778458,-99.01872712
221123,19.35185512,-99.18619883
221123,19.25834064,-99.03550638
221123,19.26719197,-99.1709541
221123,19.32955869,-99.12537599
221123,19.36302059,-99.27326938
221123,19.26802221,-99.00246403
221123,19.29142603,-99.24304369
221122,19.47411931,-99.13552172
221122,19.43783141,-99.17047457
221122,19.38714945,-99.21965255
221122,19.43863996,-99.17273637
221122,19.4522849,-99.18731979
221122,19.46415387,-99.21165319
221122,19.449762,-99.14977484
221122,19.43374131,-99.12314655
221122,19.42314904,-99.13996583
221122,19.40014329,-99.13674337
221122,19.47589546,-99.09039309
221122,19.41109076,-99.14709787
221122,19.50212705,-99.15739882
221122,19.38337157,-99.14460924
221122,19.39915941,-99.06157572
221122,19.29542413,-99.15080094
221122,19.33792562,-99.14763695
221122,19.4267574,-99.14366795
221122,19.30887085,-99.23149682
221123,19.43862221,-99.17273903
221123,19.4249207,-99.17096634
221123,19.424922,-99.17096351
221123,19.34559109,-99.29844004
221122,19.36632617,-99.2056908
221122,19.24916348,-99.05772264
221122,19.26718806,-99.17095429
221122,19.42458244,-99.17626105
221122,19.29406675,-99.16503501
221122,19.26950512,-99.12704034
221122,19.33550075,-99.07512296
221122,19.38093896,-99.09123675
221122,19.29656157,-99.15076887
221111,19.33642728,-99.14961953
221123,19.33898324,-99.21435032
221121,19.45365448,-99.15019147
221121,19.30535531,-99.16116746
221123,19.42573945,-99.17453419
221123,19.42444171,-99.17618652
221121,19.33908617,-99.2142692
221122,19.26141584,-99.11303644
221123,19.37231354,-99.15840183
221123,19.36573028,-99.26466563
221111,19.34778458,-99.01872712
221123,19.43041714,-99.15928916
221111,19.4264053,-99.17241693
221122,19.45253333,-99.14650298
221123,19.36173024,-99.17133058
221111,19.4244744,-99.17620384
221123,19.43021888,-99.1597345
221122,19.39451182,-99.16453084
221121,19.40274857,-99.23101238
221123,19.33897097,-99.21434952
221122,19.4650497,-99.21104153
221122,19.30641762,-99.20855408
221123,19.41614174,-99.1045802
221210,19.42946122,-99.20521279
221111,19.35702159,-99.19786013
221113,19.405345,-99.23921061
221312,19.33705476,-99.07476947
221311,19.376106,-99.30203688
221114,19.43831518,-99.19728828
221114,19.43798239,-99.19697211
221114,19.4379818,-99.1969569
221312,19.37951957,-99.10087022
221122,19.25638542,-99.10784884
221114,19.44076952,-99.19601152
221114,19.44075928,-99.19577843
221113,19.42606357,-99.16760027
221210,19.42606406,-99.16758595
221123,19.36517093,-99.26417008
221123,19.36573028,-99.26466563
221114,19.42457268,-99.17379179
221122,19.44245159,-99.18205978
221122,19.41651497,-99.10541659
221122,19.393684,-99.19143579
221122,19.41730487,-99.06820961
221122,19.45236006,-99.18765872
221123,19.43685862,-99.16642941
221122,19.47119572,-99.17365722
221113,19.43831518,-99.19728828
221111,19.42398501,-99.17505537
221111,19.42848489,-99.16317016
221112,19.42923467,-99.20489814
221111,19.42848489,-99.16317016
