ENTIDAD,NOM_ENT,MUN,NOM_MUN,LOC,NOM_LOC,AGEB,MZA,POBTOT,TVIVHAB,VPH_AUTOM,VPH_INTER,GRAPROES,PEA,POCUPADA
09,Ciudad de México,008,La Magdalena Contreras,0001,Total AGEB urbana,032A,000,5394,1515,710,1153,11.16,2956,2912
09,Ciudad de México,008,La Magdalena Contreras,0001,Total AGEB urbana,0334,000,2848,757,352,530,11.4,1576,1516
09,Ciudad de México,008,La Magdalena Contreras,0001,Total AGEB urbana,0349,000,9652,2558,1248,2109,11.02,5131,4915
09,Ciudad de México,008,La Magdalena Contreras,0001,Total AGEB urbana,0353,000,4361,1193,579,934,11.23,2416,2348
09,Ciudad de México,008,La Magdalena Contreras,0001,Total AGEB urbana,0387,000,9890,2524,866,1746,9.83,5110,5004
09,Ciudad de México,008,La Magdalena Contreras,0001,Total AGEB urbana,0404,000,8605,2268,951,1642,10.47,4397,4306
09,Ciudad de México,008,La Magdalena Contreras,0001,Total AGEB urbana,0423,000,8887,2362,809,1631,9.81,4742,4629
09,Ciudad de México,008,La Magdalena Contreras,0001,Total AGEB urbana,0438,000,6170,1634,502,1035,9.65,3359,3301
09,Ciudad de México,008,La Magdalena Contreras,0001,Total AGEB urbana,0457,000,7657,2003,645,1266,9.21,4132,4002
09,Ciudad de México,008,La Magdalena Contreras,0001,Total AGEB urbana,0461,000,9520,2403,961,1635,9.51,5191,5031
09,Ciudad de México,008,La Magdalena Contreras,0001,Total AGEB urbana,0476,000,6192,1566,388,857,8.68,3325,3218
09,Ciudad de México,008,La Magdalena Contreras,0001,Total AGEB urbana,0495,000,4250,1207,570,932,11.35,2323,2267
09,Ciudad de México,008,La Magdalena Contreras,0001,Total AGEB urbana,0508,000,1233,476,430,460,15.15,647,634
09,Ciudad de México,008,La Magdalena Contreras,0001,Total AGEB urbana,0512,000,8047,2211,650,1396,9.26,3796,3617
09,Ciudad de México,008,La Magdalena Contreras,0001,Total AGEB urbana,0527,000,8287,2134,572,1443,9.55,4512,4373
09,Ciudad de México,008,La Magdalena Contreras,0001,Total AGEB urbana,0531,000,4235,1045,335,732,9.75,2202,2119
09,Ciudad de México,008,La Magdalena Contreras,0001,Total AGEB urbana,0546,000,5931,1475,544,1033,9.86,3240,3158
09,Ciudad de México,008,La Magdalena Contreras,0001,Total AGEB urbana,0550,000,6008,1527,557,1083,10.02,3351,3262
09,Ciudad de México,008,La Magdalena Contreras,0001,Total AGEB urbana,0565,000,4313,1202,501,834,10.37,2210,2158
09,Ciudad de México,008,La Magdalena Contreras,0001,Total AGEB urbana,057A,000,9341,2402,743,1670,9.38,5022,4908
09,Ciudad de México,008,La Magdalena Contreras,0001,Total AGEB urbana,0584,000,5314,1376,405,970,9.17,2674,2562
09,Ciudad de México,008,La Magdalena Contreras,0001,Total AGEB urbana,0599,000,1898,506,154,249,8.16,1028,1014
09,Ciudad de México,009,Milpa Alta,0001,Total AGEB urbana,0026,000,3378,900,404,601,10.55,1907,1892
09,Ciudad de México,009,Milpa Alta,0001,Total AGEB urbana,0308,000,3177,773,389,450,10.38,1840,1818
09,Ciudad de México,009,Milpa Alta,0001,Total AGEB urbana,0312,000,4448,1124,472,534,10.09,2688,2670
09,Ciudad de México,009,Milpa Alta,0001,Total AGEB urbana,0327,000,2324,632,285,410,10.53,1342,1336
09,Ciudad de México,009,Milpa Alta,0001,Total AGEB urbana,0331,000,2761,661,281,343,9.99,1576,1552
09,Ciudad de México,009,Milpa Alta,0001,Total AGEB urbana,0492,000,416,110,51,51,10.05,229,223
09,Ciudad de México,009,Milpa Alta,0001,Total AGEB urbana,0505,000,722,175,80,103,9.89,425,423
09,Ciudad de México,009,Milpa Alta,0001,Total AGEB urbana,0562,000,987,247,111,116,9.6,560,542
09,Ciudad de México,009,Milpa Alta,0011,Total AGEB urbana,0401,000,10423,2791,1070,1869,10.49,5577,5506
09,Ciudad de México,009,Milpa Alta,0011,Total AGEB urbana,0416,000,3231,865,318,540,10.56,1768,1746
09,Ciudad de México,009,Milpa Alta,0011,Total AGEB urbana,0420,000,7426,1918,688,1305,10.53,3962,3892
09,Ciudad de México,009,Milpa Alta,0011,Total AGEB urbana,0435,000,5442,1341,517,844,10.26,2982,2923
09,Ciudad de México,009,Milpa Alta,0011,Total AGEB urbana,051A,000,971,244,78,133,9.6,494,492
09,Ciudad de México,009,Milpa Alta,0011,Total AGEB urbana,0543,000,275,62,23,37,10.33,161,160
09,Ciudad de México,009,Milpa Alta,0015,Total AGEB urbana,012A,000,4933,1331,534,746,10.42,2409,2347
09,Ciudad de México,009,Milpa Alta,0017,Total AGEB urbana,0365,000,4952,1286,617,692,10.09,2812,2791
09,Ciudad de México,009,Milpa Alta,0017,Total AGEB urbana,037A,000,3368,863,357,381,9.7,2009,1987
09,Ciudad de México,009,Milpa Alta,0017,Total AGEB urbana,0384,000,3799,977,461,449,10.23,2289,2256
09,Ciudad de México,009,Milpa Alta,0017,Total AGEB urbana,0399,000,1635,446,219,179,10.17,947,935
09,Ciudad de México,009,Milpa Alta,0017,Total AGEB urbana,0558,000,165,41,16,18,9.03,93,91
09,Ciudad de México,009,Milpa Alta,0024,Total AGEB urbana,0191,000,5998,1520,473,877,9.93,3194,3132
09,Ciudad de México,009,Milpa Alta,0024,Total AGEB urbana,0204,000,4866,1243,401,746,10.18,2396,2357
09,Ciudad de México,009,Milpa Alta,0024,Total AGEB urbana,0219,000,4502,1124,388,677,10.09,2305,2254
09,Ciudad de México,009,Milpa Alta,0024,Total AGEB urbana,0577,000,1152,292,101,150,9.86,617,607
09,Ciudad de México,009,Milpa Alta,0024,Total AGEB urbana,0581,000,382,100,32,59,10.01,208,204
09,Ciudad de México,009,Milpa Alta,0024,Total AGEB urbana,0596,000,681,179,64,106,10.28,322,317
09,Ciudad de México,009,Milpa Alta,0024,Total AGEB urbana,0651,000,134,30,7,18,8.93,60,60
09,Ciudad de México,009,Milpa Alta,0029,Total AGEB urbana,044A,000,1588,414,207,207,10.6,964,953
09,Ciudad de México,009,Milpa Alta,0029,Total AGEB urbana,0454,000,1395,367,158,160,9.72,788,777
09,Ciudad de México,009,Milpa Alta,0029,Total AGEB urbana,0469,000,3035,766,368,289,9.81,1896,1889
09,Ciudad de México,009,Milpa Alta,0029,Total AGEB urbana,0473,000,3057,755,323,312,9.33,1815,1803
09,Ciudad de México,009,Milpa Alta,0029,Total AGEB urbana,0609,000,159,40,14,10,8.08,79,75
09,Ciudad de México,009,Milpa Alta,0033,Total AGEB urbana,0346,000,5875,1475,543,886,9.75,3011,2952
09,Ciudad de México,009,Milpa Alta,0033,Total AGEB urbana,0350,000,9142,2314,903,1389,10.11,4821,4757
09,Ciudad de México,009,Milpa Alta,0033,Total AGEB urbana,0488,000,1830,444,158,273,9.54,1047,1040
09,Ciudad de México,009,Milpa Alta,0036,Total AGEB urbana,0223,000,3527,957,390,323,10.4,1919,1863
09,Ciudad de México,009,Milpa Alta,0036,Total AGEB urbana,0238,000,3357,882,355,295,10.08,1896,1881
09,Ciudad de México,009,Milpa Alta,0036,Total AGEB urbana,0242,000,4831,1191,467,412,10.08,2557,2520
09,Ciudad de México,009,Milpa Alta,0152,Total AGEB urbana,0613,000,2338,611,294,170,9.36,1520,1515
09,Ciudad de México,009,Milpa Alta,0152,Total AGEB urbana,0628,000,1950,501,196,135,9.33,1136,1132
09,Ciudad de México,009,Milpa Alta,0300,Total AGEB urbana,0632,000,2109,510,182,259,9.92,1056,1032
09,Ciudad de México,009,Milpa Alta,0300,Total AGEB urbana,0647,000,1969,498,201,262,9.78,958,942
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0012,000,1720,547,327,453,12.99,930,898
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0027,000,2510,839,513,720,13.51,1383,1348
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0031,000,3440,1004,382,771,11.57,1923,1862
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0046,000,5330,1394,434,1000,10.26,3036,2954
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0050,000,4144,1240,442,818,10.7,2453,2391
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0065,000,5548,1839,533,1207,10.55,3329,3262
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0084,000,2608,839,361,603,11.22,1427,1422
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0099,000,3822,959,376,641,10.52,2091,2021
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0101,000,1491,426,187,332,11.43,983,978
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0116,000,4232,1174,372,805,10.12,2317,2248
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0135,000,21198,8070,5849,7512,13.9,13648,13335
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,014A,000,4198,1277,551,967,11.39,2401,2357
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0169,000,2493,599,201,440,10.49,1233,1176
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0173,000,4303,1270,475,925,10.54,2325,2278
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0188,000,675,260,129,194,12.67,330,329
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0192,000,654,291,90,226,12.33,377,364
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0205,000,532,186,106,164,13.26,273,267
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,021A,000,678,217,114,187,13.14,351,339
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0224,000,499,165,92,136,13.29,274,268
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0239,000,975,367,169,301,12.66,554,537
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0243,000,7522,1998,749,1370,10.37,3943,3857
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0258,000,734,257,129,219,12.4,372,366
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0262,000,451,154,97,133,12.28,244,237
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0277,000,456,153,76,128,13.37,235,227
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0281,000,237,68,66,64,13.6,127,127
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0296,000,2489,694,304,505,11.16,1331,1293
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0309,000,3842,1065,466,826,10.73,2140,2093
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0313,000,5423,1301,446,938,10.06,3077,3002
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0328,000,6914,1949,620,1397,10.09,3755,3683
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0332,000,4719,1361,418,947,10.33,2572,2505
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0347,000,3737,1094,331,679,10.28,2070,2022
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0351,000,4430,1292,449,895,10.14,2464,2409
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0370,000,3343,949,189,625,8.97,1794,1739
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0385,000,3058,690,152,459,9.59,1599,1554
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0417,000,1933,674,462,592,13.46,1077,1060
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0421,000,5467,1417,484,968,9.97,3023,2953
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0440,000,4748,1303,389,834,9.56,2545,2478
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0455,000,3157,831,404,590,11.13,1695,1670
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0474,000,9421,2413,737,1599,9.61,4932,4834
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0489,000,3751,1031,354,718,9.99,2035,1979
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0493,000,4638,1324,442,940,10.6,2489,2431
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0506,000,2719,707,210,475,9.66,1496,1479
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0510,000,3573,1209,676,1003,12.83,2060,2028
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0525,000,2348,773,373,639,12.56,1364,1339
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,053A,000,4574,1296,517,959,10.62,2522,2473
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0544,000,2482,761,412,565,11.17,1410,1384
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0559,000,2371,822,620,736,13.68,1403,1380
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0563,000,9225,2552,792,1785,10.35,5030,4883
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0578,000,6964,2021,837,1586,11.08,3803,3691
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0597,000,3848,1083,377,775,10.59,2166,2103
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,060A,000,2671,779,327,582,11.44,1582,1534
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0614,000,2078,659,309,503,12.41,1110,1076
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0629,000,2510,839,402,677,12.25,1443,1400
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0633,000,1888,575,295,500,12.35,1053,1017
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0648,000,1560,650,510,613,14.9,884,853
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0667,000,5010,1460,596,988,10.46,2861,2771
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0671,000,4314,1505,1240,1403,14.19,2515,2462
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0686,000,2695,905,790,850,14.5,1505,1427
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0690,000,3546,1232,777,1049,13.03,2154,2097
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0703,000,1913,743,297,615,13.07,1071,1053
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0718,000,969,349,134,296,12.82,542,528
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0722,000,2280,838,334,696,12.71,1309,1269
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0737,000,621,289,155,267,12.41,377,368
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0741,000,3250,912,359,688,10.75,1667,1627
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0756,000,1488,524,212,450,12.53,902,868
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0760,000,841,311,127,256,13.02,483,476
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0775,000,1396,536,244,431,12.6,747,727
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,078A,000,1113,425,175,358,12.79,640,612
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0794,000,757,294,129,241,13.42,444,431
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0807,000,1866,683,303,582,13.09,1106,1076
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0811,000,1230,497,317,442,14.43,772,752
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0826,000,779,278,162,231,13.33,457,447
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0830,000,774,303,191,274,14.01,433,417
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0845,000,1543,529,315,450,13.01,922,921
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0864,000,5942,1396,522,951,9.52,3083,3000
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0898,000,2279,638,364,528,11.45,1153,1131
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0900,000,2362,657,318,468,10.69,1310,1271
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0915,000,2776,897,794,849,14.56,1516,1488
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,092A,000,2553,718,429,586,11.42,1378,1362
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0949,000,1094,382,328,363,14.82,609,601
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0953,000,1943,687,603,640,14.05,1139,1127
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0968,000,4987,1644,1229,1443,13.37,2908,2857
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0972,000,3219,1172,969,1086,14.63,1870,1820
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0987,000,1969,789,587,744,14.59,1216,1196
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,0991,000,2679,887,792,846,14.81,1591,1567
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,1006,000,2910,939,723,860,14.03,1775,1755
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,1010,000,2582,871,682,787,13.63,1511,1483
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,1025,000,681,243,201,232,13.92,438,426
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,103A,000,1813,587,464,514,13.6,1034,1017
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,1044,000,2563,806,658,721,13.91,1568,1551
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,1059,000,3145,1338,1150,1288,15.49,1908,1877
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,1063,000,3028,986,845,927,14.63,1712,1665
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,1078,000,5883,1693,786,1306,11.03,3306,3230
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,110A,000,3881,1349,1018,1252,13.71,2340,2305
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,1114,000,864,281,266,274,14.56,540,537
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,1129,000,1218,383,339,360,14.32,734,729
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,1133,000,2203,769,632,733,14.95,1371,1348
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,1148,000,5277,1598,1445,1480,14.45,2991,2919
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,1152,000,2719,849,825,832,14.96,1434,1400
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,1171,000,13918,4637,2911,3856,12.37,8144,7997
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,1186,000,3320,1122,728,958,12.75,1961,1929
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,1190,000,3425,1211,551,1000,12.84,1773,1747
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,1203,000,396,154,89,129,13.72,249,245
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,1218,000,2825,1036,773,875,13.61,1712,1690
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,1222,000,4628,1425,651,1136,11.9,2442,2388
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,1237,000,4443,1472,951,1256,12.78,2431,2382
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,1241,000,5752,2170,1560,1994,14.04,3506,3435
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,1260,000,3638,970,935,956,14.02,2035,2000
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,1275,000,3017,805,782,791,14.05,1818,1783
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,128A,000,2309,694,645,667,14.13,1367,1349
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,1294,000,3322,876,842,837,13.9,1971,1959
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,1307,000,2914,855,808,831,14.29,1722,1702
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,1330,000,8619,2277,1318,1688,11,4648,4512
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,1345,000,7215,1885,708,1299,10.06,3832,3741
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,135A,000,6908,1743,676,1245,10.3,3693,3632
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,1364,000,6072,1596,525,1153,9.83,3205,3145
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,1379,000,2298,682,514,618,12.88,1348,1317
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,1434,000,5554,1360,561,1020,10.5,2932,2843
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,1453,000,4876,1006,268,666,9.39,2584,2526
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,1468,000,2600,654,125,390,8.99,1320,1288
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,1472,000,3788,881,265,578,9.28,2022,1991
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,1487,000,4629,1295,348,715,9.47,2560,2492
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,1519,000,4650,1170,425,738,9.76,2386,2336
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,1523,000,3528,914,254,552,9.51,1880,1842
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,1542,000,2898,889,696,801,13.19,1687,1659
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,1557,000,6638,1898,687,1245,9.83,3546,3432
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,1561,000,3060,841,232,559,9.49,1650,1613
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,1580,000,6453,1787,692,1244,10.33,3420,3354
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,1595,000,6197,1499,496,983,9.52,3183,3097
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,1627,000,5748,1508,701,1056,10.47,3433,3365
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,1631,000,4992,1176,507,891,10.03,2934,2905
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,1646,000,4731,1091,420,796,9.59,2377,2335
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,1650,000,4628,1149,472,851,9.88,2414,2365
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,1665,000,1940,518,233,374,10.52,1247,1226
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,167A,000,8067,2220,855,1519,10.23,4225,4094
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,1684,000,5661,1562,783,1173,11.07,3169,3079
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,1699,000,9388,2478,1063,1718,10.21,5227,5149
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,1716,000,7042,1859,513,1181,9.34,4117,4059
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,1720,000,4093,1013,488,706,10.21,2400,2360
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,1735,000,9161,2271,876,1478,9.61,5011,4892
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,174A,000,9998,2604,899,1649,9.4,5649,5497
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,1754,000,3230,850,280,552,9.38,1900,1837
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,1769,000,9985,2631,1394,2004,10.83,5342,5246
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,1773,000,4680,1252,481,947,10.92,2526,2466
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,1788,000,4219,755,280,580,9.86,2391,2347
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,1792,000,3160,921,283,673,10.51,1639,1606
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,1805,000,3603,952,322,663,10.33,2020,1982
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,181A,000,5355,1561,636,1108,10.65,2938,2915
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,1824,000,4908,1598,661,1176,10.74,2804,2767
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,1839,000,4896,1372,613,1056,10.53,2722,2642
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,1843,000,8392,2452,1132,1733,10.94,4679,4570
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,1858,000,12053,3896,2810,3388,12.95,6823,6706
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,1881,000,4044,1270,1074,1187,14.2,2344,2257
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,1913,000,3983,1122,480,876,10.78,2128,2077
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,1928,000,2144,670,370,589,12.15,1177,1150
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,1932,000,2659,749,176,438,9.04,1409,1371
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,1947,000,4280,1253,678,950,11.18,2354,2319
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,1951,000,6009,1638,407,1049,8.87,3134,3085
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,1966,000,3156,930,481,695,11.21,1671,1633
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,1970,000,4427,1234,499,866,10.29,2220,2160
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,1985,000,4355,1024,273,627,8.7,2345,2265
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,199A,000,3207,816,272,548,9.46,1704,1678
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,2004,000,0,0,0,0,0.00,0,0
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,2019,000,3273,782,250,499,9.25,1603,1564
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,2023,000,4169,1081,292,654,9.75,2226,2186
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,2038,000,4207,1010,367,669,9.62,2209,2155
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,2042,000,3847,1055,287,686,9.37,2021,1972
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,2057,000,3669,1009,409,644,10.06,1964,1909
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,2061,000,8541,2594,1813,2281,12.87,4375,4259
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,2076,000,3152,771,290,559,10.3,1662,1597
09,Ciudad de México,010,Álvaro Obregón,0001,Total AGEB urbana,2080,000,2501,806,510,692,12.44,1510,1473
